init_node	term_node	capacity	length	free_flow_time	b	power	speed	toll	link_type	volume	cost	travel_time	generalized cost
342	10574	100000	0.5	0	0.15	4	25	0	3	2617.5	0.125	0	0.5
343	10575	100000	0.52	0	0.15	4	25	0	3	1442.05	0.13	0	0.52
344	10576	100000	0.51	0	0.15	4	25	0	3	1837.76	0.1275	0	0.51
345	10577	100000	0.51	0	0.15	4	25	0	3	1646.78	0.1275	0	0.51
346	10578	100000	0.51	0	0.15	4	25	0	3	2324.37	0.1275	0	0.51
347	10579	100000	0.51	0	0.15	4	25	0	3	2913.53	0.1275	0	0.51
348	10580	100000	0.51	0	0.15	4	25	0	3	3104.9	0.1275	0	0.51
349	10581	100000	0.52	0	0.15	4	25	0	3	1037.12	0.13	0	0.52
350	10582	100000	0.5	0	0.15	4	25	0	3	1900.32	0.125	0	0.5
351	10583	100000	0.51	0	0.15	4	25	0	3	2609.49	0.1275	0	0.51
352	10584	100000	0.5	0	0.15	4	25	0	3	2110.35	0.125	0	0.5
353	10585	100000	0.5	0	0.15	4	25	0	3	2721.42	0.125	0	0.5
354	10586	100000	0.5	0	0.15	4	25	0	3	2168.02	0.125	0	0.5
355	10587	100000	0.51	0	0.15	4	25	0	3	2118.96	0.1275	0	0.51
356	10588	100000	0.51	0	0.15	4	25	0	3	2178.57	0.1275	0	0.51
357	10589	100000	0.51	0	0.15	4	25	0	3	2205.52	0.1275	0	0.51
358	10590	100000	0.51	0	0.15	4	25	0	3	1674.08	0.1275	0	0.51
359	10591	100000	0.5	0	0.15	4	25	0	3	1263.58	0.125	0	0.5
360	10592	100000	0.5	0	0.15	4	25	0	3	1177.63	0.125	0	0.5
361	10593	100000	0.51	0	0.15	4	25	0	3	1691.33	0.1275	0	0.51
362	10594	100000	0.51	0	0.15	4	25	0	3	1595.72	0.1275	0	0.51
363	10595	100000	0.51	0	0.15	4	25	0	3	1925.56	0.1275	0	0.51
364	10596	100000	0.51	0	0.15	4	25	0	3	1761.65	0.1275	0	0.51
365	10597	100000	0.5	0	0.15	4	25	0	3	2512.99	0.125	0	0.5
366	10598	100000	0.51	0	0.15	4	25	0	3	1533.73	0.1275	0	0.51
367	10599	100000	0.51	0	0.15	4	25	0	3	1933.16	0.1275	0	0.51
368	10600	100000	0.51	0	0.15	4	25	0	3	2172.73	0.1275	0	0.51
369	10601	100000	0.51	0	0.15	4	25	0	3	2162.67	0.1275	0	0.51
370	10602	100000	0.5	0	0.15	4	25	0	3	1629.01	0.125	0	0.5
371	10603	100000	0.5	0	0.15	4	25	0	3	2176.47	0.125	0	0.5
372	10604	100000	0.5	0	0.15	4	25	0	3	1559.2	0.125	0	0.5
373	10605	100000	0.51	0	0.15	4	25	0	3	1150.98	0.1275	0	0.51
374	10606	100000	0.51	0	0.15	4	25	0	3	1274.09	0.1275	0	0.51
375	10607	100000	0.51	0	0.15	4	25	0	3	1432.02	0.1275	0	0.51
376	10608	100000	0.5	0	0.15	4	25	0	3	1737.95	0.125	0	0.5
377	10609	100000	0.5	0	0.15	4	25	0	3	3732.25	0.125	0	0.5
378	10610	100000	0.5	0	0.15	4	25	0	3	2191.97	0.125	0	0.5
379	10611	100000	0.51	0	0.15	4	25	0	3	1303.6	0.1275	0	0.51
380	10612	100000	0.51	0	0.15	4	25	0	3	1115.22	0.1275	0	0.51
381	10613	100000	0.51	0	0.15	4	25	0	3	919.34	0.1275	0	0.51
382	10614	100000	0.5	0	0.15	4	25	0	3	427.76	0.125	0	0.5
383	10615	100000	0.51	0	0.15	4	25	0	3	809.59	0.1275	0	0.51
384	10616	100000	0.51	0	0.15	4	25	0	3	1181.77	0.1275	0	0.51
385	10617	100000	0.51	0	0.15	4	25	0	3	682.45	0.1275	0	0.51
386	10618	100000	0.5	0	0.15	4	25	0	3	12.14	0.125	0	0.5
387	10619	100000	0.5	0	0.15	4	25	0	3	1016.38	0.125	0	0.5
388	10620	100000	0.5	0	0.15	4	25	0	3	1176.73	0.125	0	0.5
389	10621	100000	0.5	0	0.15	4	25	0	3	1210.42	0.125	0	0.5
390	10622	100000	0.5	0	0.15	4	25	0	3	2567.68	0.125	0	0.5
391	10623	100000	0.51	0	0.15	4	25	0	3	750.82	0.1275	0	0.51
392	10624	100000	0.5	0	0.15	4	25	0	3	1401.57	0.125	0	0.5
393	10625	100000	0.5	0	0.15	4	25	0	3	1330.43	0.125	0	0.5
394	10626	100000	0.51	0	0.15	4	25	0	3	1541.73	0.1275	0	0.51
395	10627	100000	0.51	0	0.15	4	25	0	3	1454.69	0.1275	0	0.51
396	10628	100000	0.5	0	0.15	4	25	0	3	1725.41	0.125	0	0.5
397	10629	100000	0.51	0	0.15	4	25	0	3	1400.08	0.1275	0	0.51
398	10630	100000	0.51	0	0.15	4	25	0	3	1569.24	0.1275	0	0.51
399	10631	100000	0.51	0	0.15	4	25	0	3	887.81	0.1275	0	0.51
400	10632	100000	0.5	0	0.15	4	25	0	3	1739.17	0.125	0	0.5
401	10633	100000	0.5	0	0.15	4	25	0	3	1741.18	0.125	0	0.5
402	10634	100000	0.5	0	0.15	4	25	0	3	2392.38	0.125	0	0.5
403	10635	100000	0.5	0	0.15	4	25	0	3	1240.74	0.125	0	0.5
404	10636	100000	0.5	0	0.15	4	25	0	3	1064.85	0.125	0	0.5
405	10637	100000	0.5	0	0.15	4	25	0	3	731	0.125	0	0.5
406	10638	100000	0.5	0	0.15	4	25	0	3	1311.83	0.125	0	0.5
407	10639	100000	0.5	0	0.15	4	25	0	3	1337.34	0.125	0	0.5
408	10640	100000	0.5	0	0.15	4	25	0	3	1804.02	0.125	0	0.5
409	10641	100000	0.51	0	0.15	4	25	0	3	944.34	0.1275	0	0.51
410	10642	100000	0.5	0	0.15	4	25	0	3	1042.09	0.125	0	0.5
411	10643	100000	0.5	0	0.15	4	25	0	3	1230.8	0.125	0	0.5
412	10644	100000	0.51	0	0.15	4	25	0	3	1347.03	0.1275	0	0.51
413	10645	100000	0.5	0	0.15	4	25	0	3	1851.55	0.125	0	0.5
414	10646	100000	0.5	0	0.15	4	25	0	3	1017.24	0.125	0	0.5
415	10647	100000	0.5	0	0.15	4	25	0	3	808.92	0.125	0	0.5
416	10648	100000	0.5	0	0.15	4	25	0	3	797.42	0.125	0	0.5
417	10649	100000	0.5	0	0.15	4	25	0	3	746.46	0.125	0	0.5
418	10650	100000	0.5	0	0.15	4	25	0	3	1250.34	0.125	0	0.5
419	10651	100000	0.5	0	0.15	4	25	0	3	889.39	0.125	0	0.5
420	10652	100000	0.5	0	0.15	4	25	0	3	888.55	0.125	0	0.5
421	10653	100000	0.49	0	0.15	4	25	0	3	858.75	0.1225	0	0.49
422	10654	100000	0.5	0	0.15	4	25	0	3	957.91	0.125	0	0.5
423	10655	100000	0.5	0	0.15	4	25	0	3	901.17	0.125	0	0.5
424	10656	100000	0.5	0	0.15	4	25	0	3	1137.04	0.125	0	0.5
425	10657	100000	0.5	0	0.15	4	25	0	3	527.63	0.125	0	0.5
426	10658	100000	0.51	0	0.15	4	25	0	3	678.22	0.1275	0	0.51
427	10659	100000	0.49	0	0.15	4	25	0	3	1286.44	0.1225	0	0.49
428	10660	100000	0.51	0	0.15	4	25	0	3	689.58	0.1275	0	0.51
429	10661	100000	0.5	0	0.15	4	25	0	3	824.15	0.125	0	0.5
430	10662	100000	0.5	0	0.15	4	25	0	3	1472.21	0.125	0	0.5
431	10663	100000	0.5	0	0.15	4	25	0	3	777.86	0.125	0	0.5
432	10664	100000	0.51	0	0.15	4	25	0	3	1335.57	0.1275	0	0.51
433	10665	100000	0.49	0	0.15	4	25	0	3	1119.84	0.1225	0	0.49
434	10666	100000	0.5	0	0.15	4	25	0	3	1254.23	0.125	0	0.5
435	10667	100000	0.5	0	0.15	4	25	0	3	752.65	0.125	0	0.5
436	10668	100000	0.5	0	0.15	4	25	0	3	1207.73	0.125	0	0.5
437	10669	100000	0.5	0	0.15	4	25	0	3	1109.96	0.125	0	0.5
438	10670	100000	0.51	0	0.15	4	25	0	3	831.46	0.1275	0	0.51
439	10671	100000	0.5	0	0.15	4	25	0	3	473.23	0.125	0	0.5
440	10672	100000	0.51	0	0.15	4	25	0	3	226.66	0.1275	0	0.51
441	10673	100000	0.5	0	0.15	4	25	0	3	352.34	0.125	0	0.5
442	10674	100000	0.5	0	0.15	4	25	0	3	594.63	0.125	0	0.5
443	10675	100000	0.51	0	0.15	4	25	0	3	883.35	0.1275	0	0.51
444	10676	100000	0.51	0	0.15	4	25	0	3	658.22	0.1275	0	0.51
445	10677	100000	0.5	0	0.15	4	25	0	3	421.89	0.125	0	0.5
446	10678	100000	0.51	0	0.15	4	25	0	3	398.68	0.1275	0	0.51
447	10679	100000	0.51	0	0.15	4	25	0	3	681.2	0.1275	0	0.51
448	10680	100000	0.5	0	0.15	4	25	0	3	523.49	0.125	0	0.5
449	10681	100000	0.5	0	0.15	4	25	0	3	803.24	0.125	0	0.5
450	10682	100000	0.51	0	0.15	4	25	0	3	508.52	0.1275	0	0.51
451	10683	100000	0.49	0	0.15	4	25	0	3	354.63	0.1225	0	0.49
452	10684	100000	0.5	0	0.15	4	25	0	3	300.41	0.125	0	0.5
453	10685	100000	0.5	0	0.15	4	25	0	3	537.28	0.125	0	0.5
454	10686	100000	0.5	0	0.15	4	25	0	3	399.95	0.125	0	0.5
455	10687	100000	0.5	0	0.15	4	25	0	3	353.29	0.125	0	0.5
456	10688	100000	0.5	0	0.15	4	25	0	3	666.08	0.125	0	0.5
457	10689	100000	0.49	0	0.15	4	25	0	3	0	0.1225	0	0.49
458	10690	100000	0.5	0	0.15	4	25	0	3	21.48	0.125	0	0.5
459	10691	100000	0.5	0	0.15	4	25	0	3	668.7	0.125	0	0.5
460	10692	100000	0.51	0	0.15	4	25	0	3	446.21	0.1275	0	0.51
461	10693	100000	0.5	0	0.15	4	25	0	3	352.33	0.125	0	0.5
462	10694	100000	0.5	0	0.15	4	25	0	3	209.18	0.125	0	0.5
463	10695	100000	0.49	0	0.15	4	25	0	3	37.75	0.1225	0	0.49
464	10696	100000	0.5	0	0.15	4	25	0	3	197.51	0.125	0	0.5
465	10697	100000	0.5	0	0.15	4	25	0	3	496.69	0.125	0	0.5
466	10698	100000	0.51	0	0.15	4	25	0	3	705.55	0.1275	0	0.51
467	10699	100000	0.5	0	0.15	4	25	0	3	514.11	0.125	0	0.5
468	10700	100000	0.56	0	0.15	4	25	0	3	628.36	0.14	0	0.56
469	10701	100000	0.49	0	0.15	4	25	0	3	486.66	0.1225	0	0.49
470	10702	100000	0.51	0	0.15	4	25	0	3	998.32	0.1275	0	0.51
471	10703	100000	0.5	0	0.15	4	25	0	3	449.56	0.125	0	0.5
472	10704	100000	0.51	0	0.15	4	25	0	3	154.22	0.1275	0	0.51
473	10705	100000	0.55	0	0.15	4	25	0	3	391.6	0.1375	0	0.55
474	10706	100000	0.55	0	0.15	4	25	0	3	114.22	0.1375	0	0.55
475	10707	100000	0.49	0	0.15	4	25	0	3	691.06	0.1225	0	0.49
476	10708	100000	0.5	0	0.15	4	25	0	3	81.21	0.125	0	0.5
477	10709	100000	0.5	0	0.15	4	25	0	3	299.46	0.125	0	0.5
478	10710	100000	0.54	0	0.15	4	25	0	3	384.24	0.135	0	0.54
479	10711	100000	0.54	0	0.15	4	25	0	3	322.75	0.135	0	0.54
480	10712	100000	0.5	0	0.15	4	25	0	3	364.96	0.125	0	0.5
481	10713	100000	0.49	0	0.15	4	25	0	3	713.01	0.1225	0	0.49
482	10714	100000	0.5	0	0.15	4	25	0	3	565.01	0.125	0	0.5
483	10715	100000	0.54	0	0.15	4	25	0	3	391.89	0.135	0	0.54
484	10716	100000	0.54	0	0.15	4	25	0	3	60.38	0.135	0	0.54
485	10717	100000	0.5	0	0.15	4	25	0	3	445.4	0.125	0	0.5
486	10718	100000	0.5	0	0.15	4	25	0	3	291.63	0.125	0	0.5
487	10719	100000	0.49	0	0.15	4	25	0	3	425.68	0.1225	0	0.49
488	10720	100000	0.54	0	0.15	4	25	0	3	45.53	0.135	0	0.54
489	10721	100000	0.53	0	0.15	4	25	0	3	26.65	0.1325	0	0.53
490	10722	100000	0.5	0	0.15	4	25	0	3	565.33	0.125	0	0.5
491	10723	100000	0.5	0	0.15	4	25	0	3	580.72	0.125	0	0.5
492	10724	100000	0.5	0	0.15	4	25	0	3	431.45	0.125	0	0.5
493	10725	100000	1.04	0	0.15	4	25	0	3	7.54	0.26	0	1.04
494	10726	100000	1	0	0.15	4	25	0	3	725.05	0.25	0	1
495	10727	100000	0.5	0	0.15	4	25	0	3	283.51	0.125	0	0.5
496	10728	100000	0.5	0	0.15	4	25	0	3	450.28	0.125	0	0.5
497	10729	100000	0.5	0	0.15	4	25	0	3	136.96	0.125	0	0.5
498	10730	100000	0.5	0	0.15	4	25	0	3	501.64	0.125	0	0.5
499	10731	100000	1	0	0.15	4	25	0	3	562.97	0.25	0	1
500	2308	100000	0.5	0	0.15	4	25	0	3	41.67	0.125	0	0.5
501	1914	100000	0.5	0	0.15	4	25	0	3	92.26	0.125	0	0.5
502	10733	100000	0.5	0	0.15	4	25	0	3	215.3	0.125	0	0.5
503	10734	100000	0.5	0	0.15	4	25	0	3	150.89	0.125	0	0.5
504	2359	100000	0.49	0	0.15	4	25	0	3	343.33	0.1225	0	0.49
505	10732	100000	0.5	0	0.15	4	25	0	3	989.08	0.125	0	0.5
506	10735	100000	0.5	0	0.15	4	25	0	3	344.95	0.125	0	0.5
507	10736	100000	0.5	0	0.15	4	25	0	3	535.25	0.125	0	0.5
508	10737	100000	0.5	0	0.15	4	25	0	3	328.22	0.125	0	0.5
509	10738	100000	0.5	0	0.15	4	25	0	3	0	0.125	0	0.5
510	10739	100000	0.5	0	0.15	4	25	0	3	46.98	0.125	0	0.5
511	10740	100000	0.51	0	0.15	4	25	0	3	348.12	0.1275	0	0.51
512	10741	100000	0.5	0	0.15	4	25	0	3	521.7	0.125	0	0.5
513	10742	100000	0.5	0	0.15	4	25	0	3	560.41	0.125	0	0.5
514	10743	100000	0.51	0	0.15	4	25	0	3	4.9	0.1275	0	0.51
515	10744	100000	0.51	0	0.15	4	25	0	3	9.96	0.1275	0	0.51
516	10745	100000	0.5	0	0.15	4	25	0	3	438.91	0.125	0	0.5
517	10746	100000	0.51	0	0.15	4	25	0	3	249.43	0.1275	0	0.51
518	10747	100000	0.51	0	0.15	4	25	0	3	567.89	0.1275	0	0.51
519	10748	100000	0.51	0	0.15	4	25	0	3	835.44	0.1275	0	0.51
520	10918	100000	0.5	0	0.15	4	25	0	3	625.32	0.125	0	0.5
521	10925	100000	0.5	0	0.15	4	25	0	3	1192.61	0.125	0	0.5
522	10750	100000	0.5	0	0.15	4	25	0	3	473.27	0.125	0	0.5
523	10751	100000	0.5	0	0.15	4	25	0	3	744.47	0.125	0	0.5
524	10752	100000	0.5	0	0.15	4	25	0	3	696.45	0.125	0	0.5
525	10753	100000	0.5	0	0.15	4	25	0	3	102.39	0.125	0	0.5
526	10749	100000	0.5	0	0.15	4	25	0	3	527.51	0.125	0	0.5
527	10919	100000	0.5	0	0.15	4	25	0	3	594.53	0.125	0	0.5
528	10754	100000	0.5	0	0.15	4	25	0	3	564.64	0.125	0	0.5
529	10755	100000	0.5	0	0.15	4	25	0	3	705.62	0.125	0	0.5
530	10756	100000	0.5	0	0.15	4	25	0	3	234.54	0.125	0	0.5
531	10757	100000	0.5	0	0.15	4	25	0	3	430.69	0.125	0	0.5
532	11190	100000	0.5	0	0.15	4	25	0	3	633.09	0.125	0	0.5
533	11192	100000	0.5	0	0.15	4	25	0	3	530.96	0.125	0	0.5
534	10759	100000	0.5	0	0.15	4	25	0	3	393.4	0.125	0	0.5
535	10760	100000	0.5	0	0.15	4	25	0	3	376.35	0.125	0	0.5
536	10761	100000	0.5	0	0.15	4	25	0	3	51.29	0.125	0	0.5
537	10762	100000	0.5	0	0.15	4	25	0	3	131.15	0.125	0	0.5
538	10758	100000	0.51	0	0.15	4	25	0	3	168.99	0.1275	0	0.51
539	11191	100000	0.5	0	0.15	4	25	0	3	378.2	0.125	0	0.5
540	10763	100000	0.5	0	0.15	4	25	0	3	646.91	0.125	0	0.5
541	10764	100000	0.5	0	0.15	4	25	0	3	308.71	0.125	0	0.5
542	10765	100000	0.5	0	0.15	4	25	0	3	284.66	0.125	0	0.5
543	10766	100000	0.51	0	0.15	4	25	0	3	310.35	0.1275	0	0.51
544	10767	100000	1	0	0.15	4	25	0	3	1833.72	0.25	0	1
545	10768	100000	0.5	0	0.15	4	25	0	3	721.4	0.125	0	0.5
546	10769	100000	0.5	0	0.15	4	25	0	3	152.34	0.125	0	0.5
547	10770	100000	0.5	0	0.15	4	25	0	3	839.91	0.125	0	0.5
548	10771	100000	0.5	0	0.15	4	25	0	3	262.76	0.125	0	0.5
549	10772	100000	0.5	0	0.15	4	25	0	3	549.43	0.125	0	0.5
550	10773	100000	0.5	0	0.15	4	25	0	3	337.37	0.125	0	0.5
551	10774	100000	0.5	0	0.15	4	25	0	3	748.03	0.125	0	0.5
552	10775	100000	0.5	0	0.15	4	25	0	3	179.37	0.125	0	0.5
553	10776	100000	0.46	0	0.15	4	25	0	3	794.6	0.115	0	0.46
554	10777	100000	0.47	0	0.15	4	25	0	3	181.01	0.1175	0	0.47
555	10778	100000	0.47	0	0.15	4	25	0	3	472.48	0.1175	0	0.47
556	10779	100000	0.45	0	0.15	4	25	0	3	892.61	0.1125	0	0.45
557	10780	100000	0.44	0	0.15	4	25	0	3	687.32	0.11	0	0.44
558	10781	100000	0.43	0	0.15	4	25	0	3	589.08	0.1075	0	0.43
559	10782	100000	0.47	0	0.15	4	25	0	3	760.78	0.1175	0	0.47
560	10783	100000	0.5	0	0.15	4	25	0	3	1164.81	0.125	0	0.5
561	10784	100000	0.51	0	0.15	4	25	0	3	609.3	0.1275	0	0.51
562	10785	100000	0.5	0	0.15	4	25	0	3	1890.24	0.125	0	0.5
563	10786	100000	0.5	0	0.15	4	25	0	3	1580.57	0.125	0	0.5
564	10787	100000	0.5	0	0.15	4	25	0	3	1009.11	0.125	0	0.5
565	10788	100000	0.46	0	0.15	4	25	0	3	649.31	0.115	0	0.46
566	10789	100000	0.5	0	0.15	4	25	0	3	1326.01	0.125	0	0.5
567	10790	100000	0.51	0	0.15	4	25	0	3	383.97	0.1275	0	0.51
568	10791	100000	0.5	0	0.15	4	25	0	3	692.76	0.125	0	0.5
569	10792	100000	0.5	0	0.15	4	25	0	3	570.61	0.125	0	0.5
570	10793	100000	0.5	0	0.15	4	25	0	3	1045.39	0.125	0	0.5
571	10794	100000	0.46	0	0.15	4	25	0	3	883.12	0.115	0	0.46
572	10795	100000	0.5	0	0.15	4	25	0	3	1385.96	0.125	0	0.5
573	10796	100000	0.5	0	0.15	4	25	0	3	890.29	0.125	0	0.5
574	10797	100000	0.5	0	0.15	4	25	0	3	762.17	0.125	0	0.5
575	10798	100000	0.5	0	0.15	4	25	0	3	714.79	0.125	0	0.5
576	10799	100000	0.5	0	0.15	4	25	0	3	1041.93	0.125	0	0.5
577	10800	100000	0.47	0	0.15	4	25	0	3	104.8	0.1175	0	0.47
578	10801	100000	0.5	0	0.15	4	25	0	3	746.07	0.125	0	0.5
579	10802	100000	0.5	0	0.15	4	25	0	3	979.36	0.125	0	0.5
580	10803	100000	0.5	0	0.15	4	25	0	3	561.24	0.125	0	0.5
581	10804	100000	0.5	0	0.15	4	25	0	3	808.5	0.125	0	0.5
582	10805	100000	0.51	0	0.15	4	25	0	3	1236.66	0.1275	0	0.51
583	10283	100000	0.85	0	0.15	4	25	0	3	0	0.2125	0	0.85
584	10806	100000	0.44	0	0.15	4	25	0	3	4214.73	0.11	0	0.44
585	10808	100000	0.51	0	0.15	4	25	0	3	349.12	0.1275	0	0.51
586	10809	100000	0.52	0	0.15	4	25	0	3	470.14	0.13	0	0.52
587	10810	100000	0.52	0	0.15	4	25	0	3	1778	0.13	0	0.52
588	10811	100000	0.52	0	0.15	4	25	0	3	1008.82	0.13	0	0.52
589	10814	100000	0.5	0	0.15	4	25	0	3	641.91	0.125	0	0.5
590	10815	100000	0.51	0	0.15	4	25	0	3	782.95	0.1275	0	0.51
591	10816	100000	0.5	0	0.15	4	25	0	3	2417.89	0.125	0	0.5
592	10817	100000	0.5	0	0.15	4	25	0	3	1419.78	0.125	0	0.5
593	10818	100000	0.44	0	0.15	4	25	0	3	2.93	0.11	0	0.44
594	10819	100000	0.5	0	0.15	4	25	0	3	270.91	0.125	0	0.5
595	10820	100000	0.5	0	0.15	4	25	0	3	476.05	0.125	0	0.5
596	10821	100000	0.51	0	0.15	4	25	0	3	617.86	0.1275	0	0.51
597	10822	100000	0.51	0	0.15	4	25	0	3	825.97	0.1275	0	0.51
598	10823	100000	0.5	0	0.15	4	25	0	3	1726.82	0.125	0	0.5
599	10824	100000	0.45	0	0.15	4	25	0	3	991.73	0.1125	0	0.45
600	10825	100000	0.5	0	0.15	4	25	0	3	500.84	0.125	0	0.5
601	10826	100000	0.5	0	0.15	4	25	0	3	1233.59	0.125	0	0.5
602	10827	100000	0.5	0	0.15	4	25	0	3	1414.3	0.125	0	0.5
603	10828	100000	0.5	0	0.15	4	25	0	3	689	0.125	0	0.5
604	10829	100000	0.51	0	0.15	4	25	0	3	1346.16	0.1275	0	0.51
605	10830	100000	0.46	0	0.15	4	25	0	3	519.29	0.115	0	0.46
606	10831	100000	0.5	0	0.15	4	25	0	3	1264.36	0.125	0	0.5
607	10832	100000	0.5	0	0.15	4	25	0	3	1058.96	0.125	0	0.5
608	10833	100000	0.5	0	0.15	4	25	0	3	1299.03	0.125	0	0.5
609	10834	100000	0.5	0	0.15	4	25	0	3	927.77	0.125	0	0.5
610	10835	100000	0.5	0	0.15	4	25	0	3	1675.85	0.125	0	0.5
611	10836	100000	0.47	0	0.15	4	25	0	3	1456.9	0.1175	0	0.47
612	10837	100000	0.5	0	0.15	4	25	0	3	857.45	0.125	0	0.5
613	10838	100000	0.5	0	0.15	4	25	0	3	1252.32	0.125	0	0.5
614	10839	100000	0.5	0	0.15	4	25	0	3	2141.98	0.125	0	0.5
615	10840	100000	0.51	0	0.15	4	25	0	3	175.05	0.1275	0	0.51
616	10841	100000	0.51	0	0.15	4	25	0	3	1228.16	0.1275	0	0.51
617	10842	100000	0.46	0	0.15	4	25	0	3	665.93	0.115	0	0.46
618	10843	100000	0.51	0	0.15	4	25	0	3	804.46	0.1275	0	0.51
619	10844	100000	0.5	0	0.15	4	25	0	3	1019.42	0.125	0	0.5
620	10845	100000	0.51	0	0.15	4	25	0	3	1497.47	0.1275	0	0.51
621	10846	100000	0.51	0	0.15	4	25	0	3	513.11	0.1275	0	0.51
622	10847	100000	0.5	0	0.15	4	25	0	3	728.26	0.125	0	0.5
623	10848	100000	0.49	0	0.15	4	25	0	3	769.58	0.1225	0	0.49
624	10849	100000	0.51	0	0.15	4	25	0	3	1251.2	0.1275	0	0.51
625	10850	100000	0.51	0	0.15	4	25	0	3	1147.47	0.1275	0	0.51
626	10851	100000	0.51	0	0.15	4	25	0	3	1241.29	0.1275	0	0.51
627	10852	100000	0.51	0	0.15	4	25	0	3	574.75	0.1275	0	0.51
628	10853	100000	0.51	0	0.15	4	25	0	3	1439.74	0.1275	0	0.51
629	10854	100000	0.48	0	0.15	4	25	0	3	276.16	0.12	0	0.48
630	10855	100000	0.51	0	0.15	4	25	0	3	949	0.1275	0	0.51
631	10856	100000	0.5	0	0.15	4	25	0	3	1584.96	0.125	0	0.5
632	10857	100000	0.5	0	0.15	4	25	0	3	1413.02	0.125	0	0.5
633	10858	100000	0.5	0	0.15	4	25	0	3	1086.69	0.125	0	0.5
634	10859	100000	0.5	0	0.15	4	25	0	3	1645.05	0.125	0	0.5
635	10860	100000	0.48	0	0.15	4	25	0	3	79.95	0.12	0	0.48
636	10861	100000	0.5	0	0.15	4	25	0	3	800.66	0.125	0	0.5
637	10862	100000	0.5	0	0.15	4	25	0	3	1142.35	0.125	0	0.5
638	10863	100000	0.51	0	0.15	4	25	0	3	1138.85	0.1275	0	0.51
639	10864	100000	0.5	0	0.15	4	25	0	3	106.74	0.125	0	0.5
640	10865	100000	0.51	0	0.15	4	25	0	3	401.58	0.1275	0	0.51
641	10866	100000	0.49	0	0.15	4	25	0	3	179.11	0.1225	0	0.49
642	10867	100000	0.51	0	0.15	4	25	0	3	747.12	0.1275	0	0.51
643	10868	100000	0.5	0	0.15	4	25	0	3	495.67	0.125	0	0.5
644	10869	100000	0.51	0	0.15	4	25	0	3	687.78	0.1275	0	0.51
645	10870	100000	0.5	0	0.15	4	25	0	3	327.62	0.125	0	0.5
646	10871	100000	0.5	0	0.15	4	25	0	3	1333.96	0.125	0	0.5
647	10872	100000	0.48	0	0.15	4	25	0	3	36.12	0.12	0	0.48
648	10873	100000	0.5	0	0.15	4	25	0	3	185.04	0.125	0	0.5
649	10874	100000	0.51	0	0.15	4	25	0	3	869.22	0.1275	0	0.51
650	10875	100000	0.5	0	0.15	4	25	0	3	889.87	0.125	0	0.5
651	10876	100000	0.5	0	0.15	4	25	0	3	335.38	0.125	0	0.5
652	10877	100000	0.5	0	0.15	4	25	0	3	554.41	0.125	0	0.5
653	10878	100000	0.5	0	0.15	4	25	0	3	764.68	0.125	0	0.5
654	10879	100000	0.5	0	0.15	4	25	0	3	890.11	0.125	0	0.5
655	10880	100000	0.51	0	0.15	4	25	0	3	1066.22	0.1275	0	0.51
656	10881	100000	0.51	0	0.15	4	25	0	3	1022.75	0.1275	0	0.51
657	10882	100000	0.51	0	0.15	4	25	0	3	773.71	0.1275	0	0.51
658	10883	100000	0.49	0	0.15	4	25	0	3	623.51	0.1225	0	0.49
659	10884	100000	0.5	0	0.15	4	25	0	3	491.9	0.125	0	0.5
660	10885	100000	0.5	0	0.15	4	25	0	3	451.34	0.125	0	0.5
661	10886	100000	0.51	0	0.15	4	25	0	3	1025.58	0.1275	0	0.51
662	10887	100000	0.5	0	0.15	4	25	0	3	10.06	0.125	0	0.5
663	10888	100000	0.49	0	0.15	4	25	0	3	488.43	0.1225	0	0.49
664	10889	100000	0.49	0	0.15	4	25	0	3	303.23	0.1225	0	0.49
665	10890	100000	0.5	0	0.15	4	25	0	3	317.01	0.125	0	0.5
666	10891	100000	0.5	0	0.15	4	25	0	3	470.67	0.125	0	0.5
667	10892	100000	0.51	0	0.15	4	25	0	3	1109.07	0.1275	0	0.51
668	10893	100000	0.5	0	0.15	4	25	0	3	414.93	0.125	0	0.5
669	10894	100000	0.49	0	0.15	4	25	0	3	15.38	0.1225	0	0.49
670	10895	100000	0.5	0	0.15	4	25	0	3	805	0.125	0	0.5
671	10896	100000	0.5	0	0.15	4	25	0	3	327.61	0.125	0	0.5
672	10897	100000	0.5	0	0.15	4	25	0	3	794.22	0.125	0	0.5
673	10898	100000	0.51	0	0.15	4	25	0	3	112.09	0.1275	0	0.51
674	10899	100000	0.49	0	0.15	4	25	0	3	234.99	0.1225	0	0.49
675	10900	100000	0.5	0	0.15	4	25	0	3	56.2	0.125	0	0.5
676	10901	100000	0.5	0	0.15	4	25	0	3	682.36	0.125	0	0.5
677	10902	100000	0.5	0	0.15	4	25	0	3	216.61	0.125	0	0.5
678	10903	100000	0.5	0	0.15	4	25	0	3	127.6	0.125	0	0.5
679	10904	100000	0.5	0	0.15	4	25	0	3	175.91	0.125	0	0.5
680	10905	100000	0.5	0	0.15	4	25	0	3	517.77	0.125	0	0.5
681	10906	100000	0.5	0	0.15	4	25	0	3	151.91	0.125	0	0.5
682	10907	100000	0.51	0	0.15	4	25	0	3	815.92	0.1275	0	0.51
683	10908	100000	0.5	0	0.15	4	25	0	3	206.14	0.125	0	0.5
684	10909	100000	0.5	0	0.15	4	25	0	3	217.5	0.125	0	0.5
